city_id,city_name,state,station_id,station_name,station_latitude,station_longitude,distance_metres,pm25_sensor_ids
DEL,Delhi NCR,Delhi,6931,"Dwarka-Sector 8, Delhi - DPCC ",28.5710274,77.0719006,14227.74199231,"12235020,20150"
DEL,Delhi NCR,Delhi,6932,"Alipur, Delhi - DPCC",28.815329,77.15301,22985.08120961,"12235698,19935"
DEL,Delhi NCR,Delhi,6934,"Dr. Karni Singh Shooting Range, Delhi - DPCC",28.498571,77.26484,13900.6763242,"19919,12235011"
DEL,Delhi NCR,Delhi,6938,"Vivek Vihar, Delhi - DPCC",28.672342,77.31526,12242.91664073,"12235133,19934"
DEL,Delhi NCR,Delhi,6957,"Jawaharlal Nehru Stadium, Delhi - DPCC",28.58028,77.233829,4447.68463426,"12235038,20020"
DEL,Delhi NCR,Delhi,6960,"Patparganj, Delhi - DPCC",28.623748,77.287205,7725.48579597,"12235101,20049"
DEL,Delhi NCR,Delhi,6980,"Sector-1, Noida - UPPCB",28.589247,77.321962,11381.65633832,"12235951,20206"
DEL,Delhi NCR,Delhi,6986,"Knowledge Park - V, Greater Noida - UPPCB",28.557054,77.453663,24749.48981625,"12235935,20242"
DEL,Delhi NCR,Delhi,6988,"Sector-116, Noida - UPPCB",28.56923,77.393848,18747.23443647,12235942
DEL,Delhi NCR,Delhi,7005,"Loni, Ghaziabad - UPPCB",28.757294,77.278792,17294.35750687,"12235787,20290"
DEL,Delhi NCR,Delhi,7044,"R K Puram, Delhi - DPCC",28.563262000000005,77.186937,6012.85150593,20411
DEL,Delhi NCR,Delhi,8118,New Delhi,28.63576,77.22445,2855.21754908,23534
DEL,Delhi NCR,Delhi,8235,"Jahangirpuri, Delhi - DPCC",28.73282,77.170633,13703.08615242,"23997,12235029"
DEL,Delhi NCR,Delhi,8239,"Okhla Phase-2, Delhi - DPCC",28.530785,77.271255,11043.13595247,"24007,12235074"
DEL,Delhi NCR,Delhi,8365,"Nehru Nagar, Delhi - DPCC",28.56789,77.250515,6518.7439915,"12235083,35010"
DEL,Delhi NCR,Delhi,8472,"Bawana, Delhi - DPCC",28.7762,77.051074,23701.09341552,"36391,12235294"
DEL,Delhi NCR,Delhi,8475,"Sonia Vihar, Delhi - DPCC",28.710508,77.249485,11415.07927548,"35050,12235110"
DEL,Delhi NCR,Delhi,8915,"Wazirpur, Delhi - DPCC",28.699793,77.165453,10428.06164817,"12235124,34731"
DEL,Delhi NCR,Delhi,8917,"Ashok Vihar, Delhi - DPCC",28.695381,77.181665,9417.63992088,"12235002,26032"
DEL,Delhi NCR,Delhi,10484,"Sri Aurobindo Marg, Delhi - DPCC",28.531346,77.190156,9333.25941224,"34772,12235312"
DEL,Delhi NCR,Delhi,10486,"Mundka, Delhi - DPCC",28.684678,77.076574,15137.76620862,"12235303,34767"
DEL,Delhi NCR,Delhi,10487,"Anand Vihar, Delhi - DPCC",28.646835,77.316032,11084.23398086,34771
DEL,Delhi NCR,Delhi,10489,"ITO, Delhi - CPCB",28.628624,77.24106,3534.4722098,35016
DEL,Delhi NCR,Delhi,10820,"Sector 30, Faridabad - HSPCB",28.4417,77.3217,22043.18352807,12236236
DEL,Delhi NCR,Delhi,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,"12235092,36399"
DEL,Delhi NCR,Delhi,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,"12236251,36539"
DEL,Delhi NCR,Delhi,10921,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,21992.65183227,"36701,12235707"
DEL,Delhi NCR,Delhi,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,"12236361,39410"
DEL,Delhi NCR,Delhi,11607,"Lodhi Road, Delhi - IITM",28.588333,77.221667,3092.59786613,"39433,12236376"
DEL,Delhi NCR,Delhi,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,7828.10347133,9320367
DEL,Delhi NCR,Delhi,3409496,"New Moti Bagh, Delhi - MHUA",28.57834,77.184,4638.10656952,15646335
DEL,Delhi NCR,Delhi,4663956,"Santushti Apartments, Vasant Kunj",28.5266,77.1493,11301.75189936,13273790
DEL,Delhi NCR,Delhi,4712609,Air Check,28.623056,77.234167,2662.18157508,15289075
DEL,Delhi NCR,Delhi,6105800,"Sector 1, Noida extension",28.583491,77.431714,22043.45036296,14453757
DEL,Delhi NCR,Delhi,6119272,"Sector - 5, Vasundhara, Ghaziabad, Uttar Pradesh ",28.658398,77.3780531,17249.71701819,14551755
DEL,Delhi NCR,Delhi,6145551,Anand Lok,28.5587,77.21886,6193.32948013,14745878
DEL,Delhi NCR,Delhi,6148686,"IIT Delhi, Delhi - IITM",28.54246,77.191651,8097.49084905,14769474
DEL,Delhi NCR,Delhi,6254594,"Talkatora Garden, Delhi - DPCC",28.62181,77.1944633,1670.18980322,15554208
DEL,Delhi NCR,Delhi,6254663,"JNU, Delhi - DPCC",28.540721,77.168544,9024.56477572,15554704
DEL,Delhi NCR,Delhi,6254665,"Commonwealth Sports Complex, Delhi - DPCC",28.615828,77.271992,6164.18997059,15554728
DEL,Delhi NCR,Delhi,6254666,"IGNOU_Maidan Garhi, Delhi - DPCC",28.493624,77.201159,13352.06530753,15554740
DEL,Delhi NCR,Delhi,6257818,"Cantonment Area, Delhi - DPCC",28.594169,77.1251,8492.45588418,15578291
DEL,Delhi NCR,Delhi,6299494,"Prashant Garden, Khora - UPPCB",28.61119,77.34206,13016.73943946,15888918
DEL,Delhi NCR,Delhi,6299678,"Ved Vihar-Loni, Ghaziabad - UPPCB",28.739153,77.273668,15253.09234465,15890341
LKO,Lucknow,Uttar Pradesh,354,"Lalbagh, DN Park",26.84578611,80.93874444,747.89128662,14362
LKO,Lucknow,Uttar Pradesh,2456,"Talkatora District Industries Center, Lucknow - CPCB",26.83399722,80.8917361,5593.40101333,"14237,12235574"
LKO,Lucknow,Uttar Pradesh,2463,Central School,26.85272778,80.99632778,5026.59296054,5326
LKO,Lucknow,Uttar Pradesh,5604,"Nishant Ganj, Lucknow - UPPCB",26.871428,80.957145,2947.89843501,14845
LKO,Lucknow,Uttar Pradesh,5657,"Central School, Lucknow - CPCB",26.8821003,80.9302753,4229.6021032,15172
LKO,Lucknow,Uttar Pradesh,5659,"Lalbagh, Lucknow - CPCB",26.8458805,80.9365541,962.99147931,"15143,12235522"
LKO,Lucknow,Uttar Pradesh,7140,"Gomti Nagar, Lucknow - UPPCB",26.86812,81.005119,6318.07375604,"36687,12235985"
LKO,Lucknow,Uttar Pradesh,227386,"B R Ambedkar University, Lucknow - UPPCB",26.766433000000003,80.927299,9089.99300616,"12236621,1311823"
LKO,Lucknow,Uttar Pradesh,229404,"Kukrail Picnic Spot-1, Lucknow - UPPCB",26.90723,80.98579000000001,7775.34363062,"12236630,1321498"
LKO,Lucknow,Uttar Pradesh,3409318,"Central School, Lucknow - CPCB",26.8821003,80.9302753,4229.6021032,12235478
KAN,Kanpur,Uttar Pradesh,12,SPARTAN - IIT Kanpur,26.519,80.233,12483.85938049,23
KAN,Kanpur,Uttar Pradesh,2595,Nehru Nagar,26.470308800000005,80.3251749,2358.55521991,5391
KAN,Kanpur,Uttar Pradesh,5662,"Nehru Nagar, Kanpur - UPPCB",26.4703136,80.3229863,2430.13898023,"12235513,15183"
KAN,Kanpur,Uttar Pradesh,12045,"IITK, Kanpur - IITK",26.511738999999995,80.235136,11833.29518728,40642
KAN,Kanpur,Uttar Pradesh,229252,"NSI Kalyanpur, Kanpur - UPPCB",26.509953999999997,80.249612,10563.58266195,"1320643,12236693"
KAN,Kanpur,Uttar Pradesh,234568,"FTI Kidwai Nagar, Kanpur - UPPCB",26.428282,80.327067,2443.18945459,"1349388,12236815"
KAN,Kanpur,Uttar Pradesh,1285345,SPARTAN - IIT Kanpur,26.5128,80.2316,12189.25658221,6566245
MUM,Mumbai,Maharashtra,2598,Navi Mumbai Municipal Corporation Airoli,19.1494,72.9986,15094.47187158,5404
MUM,Mumbai,Maharashtra,5593,"Pimpleshwar Mandir, Thane - MPCB",19.192056,72.9585188,15405.62634777,14806
MUM,Mumbai,Maharashtra,6927,"Colaba, Mumbai - MPCB",18.91,72.82,19353.26222707,"20143,12235926"
MUM,Mumbai,Maharashtra,6943,"Mahape, Navi Mumbai - MPCB",19.1135051,73.008978,14425.00817037,"20046,12235905"
MUM,Mumbai,Maharashtra,6945,"Kurla, Mumbai - MPCB",19.0863,72.8888,1632.34337709,"19978,12235834"
MUM,Mumbai,Maharashtra,6948,"Chhatrapati Shivaji Intl. Airport (T2), Mumbai - MPCB",19.10078,72.87462,2762.05986174,"19981,12235860"
MUM,Mumbai,Maharashtra,6956,"Powai, Mumbai - MPCB",19.1375,72.915056,7860.97654448,"20079,12235896"
MUM,Mumbai,Maharashtra,6959,"Siddharth Nagar-Worli, Mumbai - IITM",19.000083,72.813993,10751.39492074,"20033,12236435"
MUM,Mumbai,Maharashtra,6965,"Borivali East, Mumbai - MPCB",19.227474,72.864394,16825.57052359,"12252658,20087"
MUM,Mumbai,Maharashtra,6967,"Sion, Mumbai - MPCB",19.047,72.8746,3226.6311659,"20096,12243930"
MUM,Mumbai,Maharashtra,6987,"Vile Parle West, Mumbai - MPCB",19.10861,72.83622,5664.27857015,"20251,12235851"
MUM,Mumbai,Maharashtra,7850,"Bandra, Mumbai - MPCB",19.0627,72.84614,3633.27527806,36447
MUM,Mumbai,Maharashtra,8039,Mumbai,19.07283,72.88261,624.6300345,23320
MUM,Mumbai,Maharashtra,11602,"Bandra Kurla Complex, Mumbai - IITM",19.053536000000005,72.84643,4124.95224588,39404
MUM,Mumbai,Maharashtra,11604,"Deonar, Mumbai - IITM",19.04946,72.923,5600.34155258,39416
MUM,Mumbai,Maharashtra,11606,"Borivali East, Mumbai - IITM",19.23241,72.86895,17338.08602969,"39428,12236418"
