country,state,city,station,last_update,latitude,longitude,pollutant_id,min_value,max_value,avg_value,source_system,source_agency,source_url,collected_at_utc,quality_flag,regulatory_use,historical_limit
India,Haryana,Gurugram,"Teri Gram, Gurugram - HSPCB",26-08-2026 23:00:00,28.4275,77.1465,CO,10,21,16,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Haryana,Gurugram,"Vikas Sadan, Gurugram - HSPCB",26-08-2026 23:00:00,28.4501238,77.0263051,PM10,38,104,74,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Haryana,Jind,"Police Lines, Jind - HSPCB",26-08-2026 23:00:00,29.307814,76.337619,PM10,61,80,75,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Haryana,Kaithal,"Rishi Nagar, Kaithal - HSPCB",26-08-2026 23:00:00,29.8006,76.4155,NO2,20,25,22,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",26-08-2026 23:00:00,28.563262,77.186937,PM10,57,130,99,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Delhi,Delhi,"R K Puram, Delhi - DPCC",26-08-2026 23:00:00,28.563262,77.186937,SO2,9,11,10,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",26-08-2026 23:00:00,23.076793,72.627874,PM10,117,154,136,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Gujarat,Ahmedabad,"SVPI Airport Hansol, Ahmedabad - IITM",26-08-2026 23:00:00,23.076793,72.627874,NO2,13,42,24,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Gujarat,Ahmedabad,"Maninagar, Ahmedabad - GPCB",26-08-2026 23:00:00,23.002657,72.591912,CO,38,83,57,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Gujarat,Ahmedabad,"SAC ISRO Bopal, Ahmedabad - IITM",26-08-2026 23:00:00,23.041137,72.456691,CO,23,38,31,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Gujarat,Ahmedabad,"Raikhad, Ahmedabad - IITM",26-08-2026 23:00:00,23.020509,72.579261,CO,40,96,62,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Gujarat,Ankleshwar,"GIDC, Ankleshwar - GPCB",26-08-2026 23:00:00,21.613267,73.010555,PM10,50,101,77,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Haryana,Kurukshetra,"Sector-7, Kurukshetra - HSPCB",26-08-2026 23:00:00,29.966942,76.875879,NO2,8,11,9,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Haryana,Manesar,"Sector-2 IMT, Manesar - HSPCB",26-08-2026 23:00:00,28.360699,76.93609,SO2,4,25,9,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Haryana,Narnaul,"Shastri Nagar, Narnaul - HSPCB",26-08-2026 23:00:00,28.060249,76.113115,SO2,5,18,10,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Haryana,Panchgaon,"Amity University, Panchgaon - IITM",26-08-2026 23:00:00,28.3153,76.9143,PM10,8,104,39,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",26-08-2026 23:00:00,30.7057778,76.8531805555555,PM2.5,21,110,48,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",26-08-2026 23:00:00,30.7057778,76.8531805555555,NO2,27,33,30,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",26-08-2026 23:00:00,30.7057778,76.8531805555555,SO2,10,13,11,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Haryana,Panchkula,"Sector-6, Panchkula - HSPCB ",26-08-2026 23:00:00,30.7057778,76.8531805555555,CO,19,20,20,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Delhi,Delhi,"IGNOU_Maidan Garhi, Delhi - DPCC",26-08-2026 23:00:00,28.493624,77.201159,PM10,36,93,70,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Delhi,Delhi,"Aya Nagar, Delhi - IITM",26-08-2026 23:00:00,28.4706914,77.1099364,SO2,NA,NA,NA,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",26-08-2026 23:00:00,28.7256504,77.2011573,PM2.5,37,195,97,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Delhi,Delhi,"Burari Crossing, Delhi - IITM",26-08-2026 23:00:00,28.7256504,77.2011573,SO2,NA,NA,NA,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Delhi,Delhi,"IMD Lodhi Road, Delhi - IITM",26-08-2026 23:00:00,28.5918245,77.2273074,NO2,6,34,17,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
India,Delhi,Delhi,"North Campus, DU, Delhi - IITM",26-08-2026 23:00:00,28.6573814,77.1585447,SO2,NA,NA,NA,CPCB real-time AQI via data.gov.in,Central Pollution Control Board,https://www.data.gov.in/catalog/real-time-air-quality-index,2026-08-26T18:21:06.554382+00:00,official-source realtime snapshot; field-instrument values require QA,source-published snapshot only; AirSentinel does not certify or alter it,This endpoint is not a 180-day archive. Repeated scheduled snapshots or an approved historical export are required.
