area_id,area_name,state,district_or_city,area_type,area_latitude,area_longitude,station_id,station_name,station_latitude,station_longitude,distance_metres,sensor_id,pollutant_code,parameter_id,source_unit,sensor_first_utc,sensor_last_utc,source_system,source_url,regulatory_use,evidence_tier
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,12235087,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,36208,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,12235089,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,36209,no2,5,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,36213,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,12235090,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,12235091,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,36382,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,36399,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,12235092,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,12235094,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10831,"Rohini, Delhi - DPCC",28.732528,77.11992,15769.31072171,36449,so2,6,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,36534,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,14516015,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,36535,no2,5,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,14573420,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,12236249,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,36536,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,36538,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,12236250,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,12236251,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,36539,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,14516016,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10900,"Teri Gram, Gurugram - HSPCB",28.4275,77.1465,21545.15654832,36540,so2,6,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10921,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,21992.65183227,12235702,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10921,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,21992.65183227,36700,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10921,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,21992.65183227,36702,no2,5,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10921,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,21992.65183227,12235704,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10921,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,21992.65183227,12235705,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10921,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,21992.65183227,36703,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10921,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,21992.65183227,12235706,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10921,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,21992.65183227,36701,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,10921,"NISE Gwal Pahari, Gurugram - IMD",28.422681,77.148944,21992.65183227,12235707,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,39414,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,12236356,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,39412,no2,5,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,12236358,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,12236359,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,39415,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,39411,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,12236360,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,12236361,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,39410,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,39413,so2,6,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11603,"Chandni Chowk, Delhi - IITM",28.656756,77.227234,5073.32071498,12236363,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11607,"Lodhi Road, Delhi - IITM",28.588333,77.221667,3092.59786613,39437,co,4,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11607,"Lodhi Road, Delhi - IITM",28.588333,77.221667,3092.59786613,39435,no2,5,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11607,"Lodhi Road, Delhi - IITM",28.588333,77.221667,3092.59786613,12236374,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11607,"Lodhi Road, Delhi - IITM",28.588333,77.221667,3092.59786613,39438,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11607,"Lodhi Road, Delhi - IITM",28.588333,77.221667,3092.59786613,12236375,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11607,"Lodhi Road, Delhi - IITM",28.588333,77.221667,3092.59786613,39434,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11607,"Lodhi Road, Delhi - IITM",28.588333,77.221667,3092.59786613,39433,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11607,"Lodhi Road, Delhi - IITM",28.588333,77.221667,3092.59786613,12236376,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11607,"Lodhi Road, Delhi - IITM",28.588333,77.221667,3092.59786613,39436,so2,6,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,11607,"Lodhi Road, Delhi - IITM",28.588333,77.221667,3092.59786613,12236378,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,7828.10347133,9320368,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,2860223,GK1 (Oberoi Terrace),28.5500047,77.2431058,7828.10347133,9320367,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,3409496,"New Moti Bagh, Delhi - MHUA",28.57834,77.184,4638.10656952,15646331,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,3409496,"New Moti Bagh, Delhi - MHUA",28.57834,77.184,4638.10656952,15646333,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,3409496,"New Moti Bagh, Delhi - MHUA",28.57834,77.184,4638.10656952,15646335,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,4663956,"Santushti Apartments, Vasant Kunj",28.5266,77.1493,11301.75189936,13273790,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,4712609,Air Check,28.623056,77.234167,2662.18157508,15289075,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6105800,"Sector 1, Noida extension",28.583491,77.431714,22043.45036296,14453757,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6119272,"Sector - 5, Vasundhara, Ghaziabad, Uttar Pradesh ",28.658398,77.3780531,17249.71701819,14551755,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6145551,Anand Lok,28.5587,77.21886,6193.32948013,14745878,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6148686,"IIT Delhi, Delhi - IITM",28.54246,77.191651,8097.49084905,14769468,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6148686,"IIT Delhi, Delhi - IITM",28.54246,77.191651,8097.49084905,14769470,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6148686,"IIT Delhi, Delhi - IITM",28.54246,77.191651,8097.49084905,14769472,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6148686,"IIT Delhi, Delhi - IITM",28.54246,77.191651,8097.49084905,14769473,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6148686,"IIT Delhi, Delhi - IITM",28.54246,77.191651,8097.49084905,14769474,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254594,"Talkatora Garden, Delhi - DPCC",28.62181,77.1944633,1670.18980322,15554202,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254594,"Talkatora Garden, Delhi - DPCC",28.62181,77.1944633,1670.18980322,15554204,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254594,"Talkatora Garden, Delhi - DPCC",28.62181,77.1944633,1670.18980322,15554206,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254594,"Talkatora Garden, Delhi - DPCC",28.62181,77.1944633,1670.18980322,15554207,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254594,"Talkatora Garden, Delhi - DPCC",28.62181,77.1944633,1670.18980322,15554208,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254594,"Talkatora Garden, Delhi - DPCC",28.62181,77.1944633,1670.18980322,15554210,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254663,"JNU, Delhi - DPCC",28.540721,77.168544,9024.56477572,15554698,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254663,"JNU, Delhi - DPCC",28.540721,77.168544,9024.56477572,15554700,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254663,"JNU, Delhi - DPCC",28.540721,77.168544,9024.56477572,15554702,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254663,"JNU, Delhi - DPCC",28.540721,77.168544,9024.56477572,15554703,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254663,"JNU, Delhi - DPCC",28.540721,77.168544,9024.56477572,15554704,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254663,"JNU, Delhi - DPCC",28.540721,77.168544,9024.56477572,15554706,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254665,"Commonwealth Sports Complex, Delhi - DPCC",28.615828,77.271992,6164.18997059,15554722,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254665,"Commonwealth Sports Complex, Delhi - DPCC",28.615828,77.271992,6164.18997059,15554724,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254665,"Commonwealth Sports Complex, Delhi - DPCC",28.615828,77.271992,6164.18997059,15554726,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254665,"Commonwealth Sports Complex, Delhi - DPCC",28.615828,77.271992,6164.18997059,15554727,pm10,1,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254665,"Commonwealth Sports Complex, Delhi - DPCC",28.615828,77.271992,6164.18997059,15554728,pm25,2,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254665,"Commonwealth Sports Complex, Delhi - DPCC",28.615828,77.271992,6164.18997059,15554730,so2,101,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254666,"IGNOU_Maidan Garhi, Delhi - DPCC",28.493624,77.201159,13352.06530753,15554734,co,102,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254666,"IGNOU_Maidan Garhi, Delhi - DPCC",28.493624,77.201159,13352.06530753,15554736,no2,15,ppb,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
DEL_CITY,Delhi NCR,Delhi,Delhi,city,28.6139,77.209,6254666,"IGNOU_Maidan Garhi, Delhi - DPCC",28.493624,77.201159,13352.06530753,15554738,o3,3,µg/m³,,,OpenAQ v3 station discovery fallback,https://api.openaq.org/v3/locations,prohibited - development fallback only,station discovery - upstream provider verification required
